DefaultFileWatcherNotificationHandler.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Dmitry Kuleshov Max Shaposhnik Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
FileTreeWatcher.java,Vitalii Parfonov Dmytro Kulieshov Max Shaposhnik Vitaly Parfonov Dmitry Kuleshov Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
FileWatcherEventType.java,Vitalii Parfonov Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
FileWatcherNotificationHandler.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FileWatcherNotificationListener.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFile.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileSystem.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileSystemProvider.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MemoryVirtualFileSystem.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MemoryVirtualFileSystemProvider.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
SearchResult.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Valeriy Svydenko Florent BENOIT Mihail Kuznyetsov Mykhailo Kuznietsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
SearchResultEntry.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
AbstractLuceneSearcherProvider.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FSLuceneSearcher.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FSLuceneSearcherProvider.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
MemoryLuceneSearcherProvider.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
BaseProjectTypeTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ExtensionCasesTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Dmitry Kuleshov Max Shaposhnik Gennady Azarenkov Michail Kuznetsov Valeriy Svydenko Florent BENOIT Sergii Kabashniuk Evgen Vidolob Mihail Kuznyetsov Artem Zatsarynnyi
ProjectManagerReadTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Dmitry Kuleshov Max Shaposhnik Gennady Azarenkov Michail Kuznetsov Valeriy Svydenko Florent BENOIT Sergii Kabashniuk Vitaliy Guliy Evgen Vidolob Mihail Kuznyetsov Artem Zatsarynnyi
ProjectManagerWriteTest.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Roman Nikitenko Vitaly Parfonov Valeriy Svydenko Max Shaposhnik Gennady Azarenkov Michail Kuznetsov Florent BENOIT Vladyslav Zhukovskii Sergii Kabashniuk Vitaliy Guliy Evgen Vidolob Mihail Kuznyetsov Artem Zatsarynnyi
ProjectTypesTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Gennady Azarenkov Michail Kuznetsov Mykhailo Kuznietsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
VfsWatcherTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
WsAgentTestBase.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Yevhenii Voevodin Vitaly Parfonov Valeriy Svydenko Dmitry Kuleshov Gennady Azarenkov Michail Kuznetsov Max Shaposhnik Sergii Kabashniuk Vitaliy Guliy Evgen Vidolob Mihail Kuznyetsov Artem Zatsarynnyi
ArchiverFactoryTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
HashSumsCounterTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LockedFileFinderTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
TarArchiverTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ZipArchiverTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DefaultFileWatcherNotificationHandlerTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FileLockSerializerTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FileMetadataSerializerTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FileTreeWatcherMassiveIoOperationTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FileTreeWatcherTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Dmitry Kuleshov Max Shaposhnik Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
FileWatcherTestTree.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileAssertionHelper.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileSystemProviderTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileSystemTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
LocalVirtualFileTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Michail Kuznetsov Sergii Kabashniuk Wajihulhassan Mihail Kuznyetsov Artem Zatsarynnyi
MemoryVirtualFileSystemProviderTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MemoryVirtualFileSystemTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MemoryVirtualFileTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FSLuceneSearcherProviderTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
FSLuceneSearcherTest.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Valeriy Svydenko Max Shaposhnik Florent BENOIT Michail Kuznetsov Mykhailo Kuznietsov Gennady Azarenkov Sergii Kabashniuk Eugene Ivantsov Mihail Kuznyetsov Artem Zatsarynnyi
MemoryLuceneSearcherProviderTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
MemoryLuceneSearcherTest.java,Vitalii Parfonov RomanNikitenko Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Florent BENOIT Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
ZipContentTest.java,Vitalii Parfonov Dmytro Kulieshov Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ProjectConfigEnforcer.java,Vladyslav Zhukovskii Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskyi
NodeManagerTest.java,Vitalii Parfonov Yevhenii Voevodin Vitaly Parfonov Vladyslav Zhukovskii Vladyslav Zhukovskyi
ProjectBecomeMavenHandler.java,Vitalii Parfonov Vitaly Parfonov Valeriy Svydenko
MavenProjectResolverTest.java,Vitalii Parfonov Yevhenii Voevodin Vitaly Parfonov Valeriy Svydenko Vitaliy Guliy Evgen Vidolob Artem Zatsarynnyi
CheCorsFilter.java,Vitalii Parfonov Anton Korneta Vitaly Parfonov Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Michail Kuznetsov Dmitry Shnurenko Sergii Kabashniuk Florent BENOIT Artem Zatsarynnyi
DevMachineLauncher.java,Dmitry Shnurenko
WsAgentURLProviderImpl.java,Dmitry Shnurenko
DevMachineLauncherTest.java,Dmitry Shnurenko
WsAgentURLProviderImplTest.java,Dmitry Shnurenko
WsAgentUrlProvider.java,Dmitry Shnurenko
create-project-workspaces.controller.js,Oleksii Orel
create-project-workspaces.directive.js,Oleksii Orel
create-project-workspaces.html,Oleksii Orel Yevhenii Voevodin Max Shaposhnik Mykhailo Kuznietsov Sergii Kabashniuk Oleksii Kurinnyi Maxim Musienko Artem Zatsarynnyi
create-project-workspaces.styl,Ann Shumilova Oleksii Orel Sergii Kabashniuk Anna Shumilova Oleksii Kurinnyi Maxim Musienko
BreakpointManagerObservable.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
BreakpointManagerObserver.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DebuggerDescriptor.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DebuggerManagerObservable.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DebuggerManagerObserver.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DebuggerObservable.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
DebuggerObserver.java,Vitalii Parfonov Anatoliy Bazko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
JavaDebugger.java,RomanNikitenko Anatoliy Bazko Yevhenii Voevodin Valeriy Svydenko Dmitry Kuleshov Max Shaposhnik Florent BENOIT Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Mykhailo Kuznietsov Aleksandr Andrienko Thomas Mäder Mykola Morhun Vladyslav Zhukovskyi Artem Zatsarynnyi
JavaDebuggerFileHandler.java,RomanNikitenko Anatoliy Bazko Roman Nikitenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Aleksandr Andrienko Vladyslav Zhukovskyi Artem Zatsarynnyi
JavaDebuggerServiceClientImpl.java,Vitalii Parfonov Vitaly Parfonov Anatoliy Bazko
DebuggerPresenterTest.java,RomanNikitenko Oleksandr Andriienko Anatoliy Bazko Roman Nikitenko Igor Vinokur Max Shaposhnik Florent BENOIT Mykhailo Kuznietsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Aleksandr Andrienko Mihail Kuznyetsov Artem Zatsarynnyi
JavaDebuggerInfo.java,Anatoliy Bazko
PythonExtension.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
PythonJsEditorExtension.java,Valeriy Svydenko Artem Zatsarynnyi
PythonLocalizationConstant.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PythonResources.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
CreatePythonFileAction.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
PythonEditorProvider.java,Valeriy Svydenko Artem Zatsarynnyi
PythonGinModule.java,RomanNikitenko Dmytro Kulieshov Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PythonProjectWizardRegistrar.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Vladyslav Zhukovskyi Michail Kuznetsov Artem Zatsarynnyi
Python.gwt.xml,Vitalii Parfonov Valeriy Svydenko Vitaly Parfonov Max Shaposhnik Michail Kuznetsov Sergii Kabashniuk Mihail Kuznyetsov Artem Zatsarynnyi
PythonLocalizationConstant.properties,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
python.svg,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PythonProjectGenerator.java,Vitalii Parfonov Dmytro Kulieshov Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Eugene Ivantsov Michail Kuznetsov Artem Zatsarynnyi
PythonModule.java,Vitalii Parfonov Dmytro Kulieshov Valeriy Svydenko Max Shaposhnik Florent BENOIT Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
PythonProjectType.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Michail Kuznetsov Artem Zatsarynnyi
ProjectAttributes.java,Valeriy Svydenko Max Shaposhnik Mykhailo Kuznietsov Mihail Kuznyetsov Sergii Kabashniuk Vitaliy Guliy Michail Kuznetsov Artem Zatsarynnyi
SubversionClientService.java,Vitalii Parfonov Anatoliy Bazko Igor Vinokur Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
SubversionClientServiceImpl.java,Vitalii Parfonov Anatoliy Bazko Igor Vinokur Vitaly Parfonov Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
SubversionExtension.java,Anatoliy Bazko Igor Vinokur Max Shaposhnik Florent BENOIT Michail Kuznetsov Sergii Kabashniuk Artem Zatsarynnyi Vitaliy Guliy Mihail Kuznyetsov Stéphane Tournié
SubversionExtensionLocalizationConstants.java,Anatoliy Bazko Igor Vinokur Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
SubversionExtensionResources.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
AddAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
ApplyPatchAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
BranchTagAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
ChangeCredentialsAction.java,Vladyslav Zhukovskii Igor Vinokur Vladyslav Zhukovskyi Stéphane Tournié
CleanupAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
CreatePatchAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
DiffAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
ExportAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
LockAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
LogAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
MergeAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
PropertiesAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
RelocateAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
RemoveAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
RenameAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
ResolveAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
RevertAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
StatusAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
SubversionAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
SwitchAction.java,Anatoliy Bazko Max Shaposhnik Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Mihail Kuznyetsov Stéphane Tournié
UnlockAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
UpdateAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
UpdateToRevisionAction.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
AddPresenter.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Igor Vinokur Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
AskCredentialsPresenter.java,RomanNikitenko Roman Nikitenko Igor Vinokur Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
AskCredentialsView.java,Igor Vinokur Stéphane Tournié
AskCredentialsViewImpl.java,Igor Vinokur Stéphane Tournié
AskCredentialsViewImpl.ui.xml,Igor Vinokur Stéphane Tournié
CleanupPresenter.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Igor Vinokur Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
DiffViewerPresenter.java,Vitalii Parfonov Igor Vinokur Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Stéphane Tournié Vladyslav Zhukovskyi Artem Zatsarynnyi
DiffViewerView.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
DiffViewerViewImpl.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
DiffViewerViewImpl.ui.xml,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
PathTypeFilter.java,Stéphane Tournié
SubversionActionPresenter.java,Vitalii Parfonov Anatoliy Bazko Igor Vinokur Vitaly Parfonov Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
SubversionOutputConsolePresenter.java,Max Shaposhnik Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vitaliy Guliy Vladyslav Zhukovskyi Mihail Kuznyetsov Stéphane Tournié
SubversionOutputConsoleView.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
SubversionOutputConsoleViewImpl.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
SubversionOutputConsoleViewImpl.ui.xml,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Artem Zatsarynnyi Michail Kuznetsov Stéphane Tournié
FilteredNodeFactory.java,Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
FilteredProjectNode.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
FilteredTreeStructure.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
FilteredTreeStructureProvider.java,Vitalii Parfonov Vitaly Parfonov Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
ProjectTreeNodeDataAdapter.java,Vladyslav Zhukovskii Vladyslav Zhukovskyi Stéphane Tournié
ChoiceDialogFactory.java,Max Shaposhnik Mihail Kuznyetsov Sergii Kabashniuk Stéphane Tournié Michail Kuznetsov Artem Zatsarynnyi
CopyPresenter.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Igor Vinokur Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vitaliy Guliy Vladyslav Zhukovskyi Stéphane Tournié
CopyView.java,Max Shaposhnik Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vitaliy Guliy Vladyslav Zhukovskyi Mihail Kuznyetsov Stéphane Tournié
CopyViewImpl.java,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
CopyViewImpl.ui.xml,Max Shaposhnik Mihail Kuznyetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Michail Kuznetsov Stéphane Tournié
DiffPresenter.java,RomanNikitenko Vitalii Parfonov Roman Nikitenko Igor Vinokur Valeriy Svydenko Max Shaposhnik Mihail Kuznyetsov Michail Kuznetsov Vladyslav Zhukovskii Sergii Kabashniuk Artem Zatsarynnyi Vladyslav Zhukovskyi Stéphane Tournié
